car_name,carisyou_url,aws_url,브랜드,국산/수입,가격,연비,연료,차급,외형,등급명,판매여부,출시일,단종일,승차정원,최고속도,배기량,엔진형식,구동방식,연비등급,price_int,price_int_low,price_int_high,displacement_int,fuel_efficiency_int,fuel_efficiency_int_low,fuel_efficiency_int_high
1999 한국지엠 누비라2,http://file.carisyou.com/newcar/color/586_gmkorea_nubiraii1999_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/76.jpg,한국지엠,국산,"770~1,066만원",11.4~16.0km/ℓ,가솔린,준중형,세단,1.5DOHC,단종,1993-03-01,1994-11-01,5명,187km/h,"1,498cc",-,FF,1등급,"7700000, 10660000",7700000,10660000,1498,"11.4, 16.0",11.4,16.0
2002 한국지엠 누비라2,http://file.carisyou.com/newcar/color/587_gmdaewoo_nubiraii2002_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/77.jpg,한국지엠,국산,"810~1,075만원",13.3~16.0km/ℓ,가솔린,준중형,세단,1.5LS,단종,2002-01-01,2003-08-01,5명,187km/h,"1,498cc",1.5DOHC,FF,1등급,"8100000, 10750000",8100000,10750000,1498,"13.3, 16.0",13.3,16.0
2000 한국지엠 누비라2,http://file.carisyou.com/newcar/color/588_gmdaewoo_nubiraii2000_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/78.jpg,한국지엠,국산,-만원,11.4~16.0km/ℓ,가솔린,준중형,세단,1.5DOHC파워노믹스,단종,2000-01-01,2001-01-01,5명,187km/h,"1,498cc",-,FF,1등급,-,9999999999,9999999999,1498,"11.4, 16.0",11.4,16.0
2001 한국지엠 누비라2,http://file.carisyou.com/newcar/color/589_gmdaewoo_nubiraii2001_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/79.jpg,한국지엠,국산,"780~1,011만원",11.4~16.0km/ℓ,가솔린,준중형,세단,1.5DOHC파워노믹스,단종,2001-01-01,2002-01-01,5명,187km/h,"1,498cc",-,FF,1등급,"7800000, 10110000",7800000,10110000,1498,"11.4, 16.0",11.4,16.0
2002 한국지엠 레조,,,한국지엠,국산,"1,226~1,632만원",9.6~13.7km/ℓ,"가솔린,엘피지",준중형,RV,2.0LS,단종,2002-01-01,2003-01-01,7명,182km/h,"1,998cc",직렬4기통SOHC,FF,4등급,"12260000, 16320000",12260000,16320000,1998,"9.6, 13.7",9.6,13.7
2003 한국지엠 레조,http://file.carisyou.com/newcar/color/599_gmkorea_rezzo2003_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/81.jpg,한국지엠,국산,"1,218~1,585만원",9.6~13.7km/ℓ,엘피지,준중형,RV,2000LS일반형,단종,2003-10-01,2004-01-01,7명,182km/h,"1,998cc",SOHC,FF,4등급,"12180000, 15850000",12180000,15850000,1998,"9.6, 13.7",9.6,13.7
2000 한국지엠 레조,http://file.carisyou.com/newcar/color/600_gmkorea_rezzo2000_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/82.jpg,한국지엠,국산,"1,220~1,530만원",16.5~17.5km/ℓ,"가솔린,엘피지",준중형,RV,7인승2.0LPGLD,단종,2000-01-01,2001-06-01,7명,182km/h,"1,998cc",직렬4기통SOHC,FF,1등급,"12200000, 15300000",12200000,15300000,1998,"16.5, 17.5",16.5,17.5
1999 한국지엠 티코,,,한국지엠,국산,319~480만원,18.1~24.1km/ℓ,가솔린,경형,해치백,SE,단종,1999-01-01,2000-03-01,5명,143km/h,796cc,-,FF,1등급,"3190000, 4800000",3190000,4800000,796,"18.1, 24.1",18.1,24.1
2000 한국지엠 티코,http://file.carisyou.com/newcar/color/612_gmdaewoo_tico2000_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/84.jpg,한국지엠,국산,319~484만원,14.8~24.1km/ℓ,가솔린,경형,해치백,DX(SL),단종,2000-01-01,2000-03-01,5명,180km/h,796cc,-,FF,2등급,"3190000, 4840000",3190000,4840000,796,"14.8, 24.1",14.8,24.1
1990 페라리 348 TS,http://file.carisyou.com/newcar/color/664_ferrari_3481990_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/85.jpg,페라리,수입,-만원,-,가솔린,"준중형,중형",컨버터블,스파이더,미정,,,2명,0km/h,"3,405cc",-,MR,0등급,-,9999999999,9999999999,3405,-,0.0,0.0
1991 페라리 348 TS,http://file.carisyou.com/newcar/color/665_ferrari_3481991_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/86.jpg,페라리,수입,-만원,-,가솔린,"준중형,중형",컨버터블,스파이더,미정,,,2명,0km/h,"3,405cc",-,MR,0등급,-,9999999999,9999999999,3405,-,0.0,0.0
1992 페라리 348,http://file.carisyou.com/newcar/color/666_ferrari_3481992_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/87.jpg,페라리,수입,-만원,-,가솔린,중형,쿠페,TB,단종,1992-01-01,1993-01-01,2명,0km/h,"3,405cc",-,MR,0등급,-,9999999999,9999999999,3405,-,0.0,0.0
1993 페라리 348 TS,http://file.carisyou.com/newcar/color/667_ferrari_3481993_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/88.jpg,페라리,수입,-만원,-,가솔린,"준중형,중형",쿠페,TB,미정,,,2명,0km/h,"3,405cc",-,MR,0등급,-,9999999999,9999999999,3405,-,0.0,0.0
1994 페라리 348 TS,http://file.carisyou.com/newcar/color/668_ferrari_3481994_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/89.jpg,페라리,수입,-만원,-,가솔린,"준중형,중형",컨버터블,스파이더,미정,,,2명,0km/h,"3,405cc",-,MR,0등급,-,9999999999,9999999999,3405,-,0.0,0.0
1995 페라리 348 TS,http://file.carisyou.com/newcar/color/669_ferrari_3481995_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/90.jpg,페라리,수입,-만원,-,가솔린,"준중형,중형",컨버터블,스파이더,미정,,,2명,0km/h,"3,405cc",-,MR,0등급,-,9999999999,9999999999,3405,-,0.0,0.0
1993 페라리 348 TS,http://file.carisyou.com/newcar/color/670_ferrari_3481996_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/91.jpg,페라리,수입,-만원,5.3km/ℓ,가솔린,"준중형,중형",컨버터블,Spyder,단종,1996-01-01,1997-01-01,0명,0km/h,"3,400cc",-,-,0등급,-,9999999999,9999999999,3400,5.3,5.3,5.3
2001 페라리 550 마라넬로,http://file.carisyou.com/newcar/color/672_ferrari_550maranello2002_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/92.jpg,페라리,수입,-만원,3.3km/ℓ,가솔린,중형,쿠페,V12,단종,2001-01-01,2002-01-01,2명,0km/h,"5,474cc",V12,FR,5등급,-,9999999999,9999999999,5474,3.3,3.3,3.3
1994 페라리 F355 스파이더,http://file.carisyou.com/newcar/color/673_ferrari_f3551994_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/93.jpg,페라리,수입,-만원,-,가솔린,준중형,쿠페,베를리네타,단종,1994-01-01,1995-01-01,2명,0km/h,"3,495cc",-,MR,0등급,-,9999999999,9999999999,3495,-,0.0,0.0
1995 페라리 F355 스파이더,http://file.carisyou.com/newcar/color/674_ferrari_f3551995_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/94.jpg,페라리,수입,-만원,-,가솔린,준중형,쿠페,베를리네타,단종,1995-01-01,1996-01-01,2명,0km/h,"3,495cc",-,MR,0등급,-,9999999999,9999999999,3495,-,0.0,0.0
1996 페라리 F355 스파이더,http://file.carisyou.com/newcar/color/675_ferrari_f3551996_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/95.jpg,페라리,수입,-만원,-,가솔린,준중형,쿠페,베를리네타,단종,1996-01-01,1997-01-01,2명,0km/h,"3,495cc",-,MR,0등급,-,9999999999,9999999999,3495,-,0.0,0.0
1997 페라리 F355 스파이더,http://file.carisyou.com/newcar/color/676_ferrari_f3551997_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/96.jpg,페라리,수입,-만원,-,가솔린,준중형,쿠페,베를리네타,단종,1997-01-01,1998-01-01,2명,0km/h,"3,495cc",-,MR,0등급,-,9999999999,9999999999,3495,-,0.0,0.0
1998 페라리 F355 스파이더,http://file.carisyou.com/newcar/color/677_ferrari_f3551998_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/97.jpg,페라리,수입,-만원,-,가솔린,준중형,쿠페,Berlinetta,단종,1998-01-01,1999-01-01,0명,0km/h,"3,500cc",-,-,0등급,-,9999999999,9999999999,3500,-,0.0,0.0
1998 페라리 F355 스파이더,http://file.carisyou.com/newcar/color/678_ferrari_f3551999_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/98.jpg,페라리,수입,-만원,4.1km/ℓ,가솔린,준중형,쿠페,F1베를리네타,단종,1998-01-01,1999-01-01,2명,281km/h,"3,495cc",V8DOHC,MR,5등급,-,9999999999,9999999999,3495,4.1,4.1,4.1
2000 페라리 360 모데나,http://file.carisyou.com/newcar/color/682_ferrari_f3602000_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/99.jpg,페라리,수입,-만원,4.1km/ℓ,가솔린,중형,쿠페,모데나F1,단종,2000-01-01,2001-01-01,2명,295km/h,"3,586cc",-,MR,0등급,-,9999999999,9999999999,3586,4.1,4.1,4.1
2001 페라리 360 모데나,http://file.carisyou.com/newcar/color/683_ferrari_f3602001_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/100.jpg,페라리,수입,-만원,4.1km/ℓ,가솔린,중형,쿠페,모데나,단종,2001-01-01,2002-01-01,2명,295km/h,"3,586cc",V8DOHC,MR,5등급,-,9999999999,9999999999,3586,4.1,4.1,4.1
2002 페라리 360 모데나,http://file.carisyou.com/newcar/color/684_ferrari_f3602002_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/101.jpg,페라리,수입,-만원,4.1km/ℓ,가솔린,중형,쿠페,모데나,단종,2002-01-01,2003-01-01,2명,295km/h,"3,586cc",V8DOHC,MR,5등급,-,9999999999,9999999999,3586,4.1,4.1,4.1
1996 페라리 456,http://file.carisyou.com/newcar/color/688_ferrari_f4561996_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/102.jpg,페라리,수입,-만원,-,가솔린,중형,쿠페,GT,단종,1996-01-01,1997-01-01,4명,300km/h,"5,500cc",-,FR,0등급,-,9999999999,9999999999,5500,-,0.0,0.0
2002 페라리 456M,http://file.carisyou.com/newcar/color/689_ferrari_f456m2002_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/103.jpg,페라리,수입,-만원,4.1km/ℓ,가솔린,중형,쿠페,GT,단종,2002-01-01,2003-01-01,4명,302km/h,"5,474cc",V12DOHC,FR,5등급,-,9999999999,9999999999,5474,4.1,4.1,4.1
2001 피아트 바르케타,http://file.carisyou.com/newcar/color/690_fiat_barchetta2001_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/104.jpg,피아트,수입,-만원,-,가솔린,소형,컨버터블,1.8,단종,2001-01-01,2002-01-01,2명,0km/h,"1,747cc",직렬4기통,FR,0등급,-,9999999999,9999999999,1747,-,0.0,0.0
1995 피아트 쿠페,http://file.carisyou.com/newcar/color/693_fiat_coupe1995_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/105.jpg,피아트,수입,-만원,-,가솔린,소형,쿠페,2.016V,단종,1995-01-01,1996-01-01,4명,0km/h,"1,995cc",-,FF,0등급,-,9999999999,9999999999,1995,-,0.0,0.0
1997 피아트 쿠페,http://file.carisyou.com/newcar/color/694_fiat_coupe1997_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/106.jpg,피아트,수입,-만원,-,가솔린,소형,쿠페,플러스20V,단종,1997-01-01,1998-01-01,4명,0km/h,"1,998cc",직렬4기통터보,FF,0등급,-,9999999999,9999999999,1998,-,0.0,0.0
2002 포드 이스케이프(1세대),http://file.carisyou.com/newcar/color/701_ford_escape2002_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/107.jpg,포드,수입,-만원,9.0km/ℓ,가솔린,준중형,SUV,2.0XLS2WD,단종,2002-01-01,2003-01-01,5명,0km/h,"1,988cc",2.0L127hpI4,FF,4등급,-,9999999999,9999999999,1988,9.0,9.0,9.0
2002 포드 익스페디션,http://file.carisyou.com/newcar/color/711_ford_expedition2002_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/108.jpg,포드,수입,-만원,5.8km/ℓ,가솔린,대형,SUV,XLT,미정,,,-명,0km/h,"4,600cc",-,4WD,0등급,-,9999999999,9999999999,4600,5.8,5.8,5.8
2002 캐딜락 드빌(8세대),http://file.carisyou.com/newcar/color/777_cadillac_cadillacdeville2002_100.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/109.jpg,캐딜락,수입,-만원,-,가솔린,대형,세단,4.6,단종,2002-09-01,2003-09-01,5명,0km/h,"4,564cc",V8,FF,0등급,-,9999999999,9999999999,4564,-,0.0,0.0
1999 현대 뉴 엑센트,http://file.carisyou.com/newcar/color/904_hyundai_accent1999_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/110.jpg,현대,국산,512~811만원,13.6~18.9km/ℓ,가솔린,소형,세단,4도어1.3ES,단종,1999-01-01,1999-06-01,5명,180km/h,"1,341cc",1.3α-엔진,FF,1등급,"5120000, 8110000",5120000,8110000,1341,"13.6, 18.9",13.6,18.9
1995 현대 엑센트(X3),http://file.carisyou.com/newcar/color/906_hyundai_accent1995_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/111.jpg,현대,국산,520~795만원,13.8~18.9km/ℓ,가솔린,소형,세단,1.3ES4도어,단종,1995-01-01,1999-06-01,5명,0km/h,"1,341cc",-,FF,0등급,"5200000, 7950000",5200000,7950000,1341,"13.8, 18.9",13.8,18.9
1996 현대 엑센트(X3),http://file.carisyou.com/newcar/color/907_hyundai_accent1996_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/112.jpg,현대,국산,-만원,-,가솔린,소형,세단,1.3멀티4도어,단종,1996-01-01,1997-01-01,5명,0km/h,"1,341cc",-,FF,0등급,-,9999999999,9999999999,1341,-,0.0,0.0
1997 현대 뉴 엑센트,http://file.carisyou.com/newcar/color/908_hyundai_accent1997_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/113.jpg,현대,국산,-만원,-,가솔린,소형,세단,1.3ES4도어,단종,1997-01-01,1998-01-01,5명,0km/h,"1,341cc",-,FF,0등급,-,9999999999,9999999999,1341,-,0.0,0.0
1998 현대 뉴 엑센트,http://file.carisyou.com/newcar/color/909_hyundai_accent1998_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/114.jpg,현대,국산,-만원,-,가솔린,소형,세단,1.3ES4도어,단종,1998-01-01,1999-06-01,5명,0km/h,"1,341cc",-,FF,0등급,-,9999999999,9999999999,1341,-,0.0,0.0
2000 현대 아토스,,,현대,국산,438~710만원,12.0~21.5km/ℓ,"가솔린,엘피지",경형,해치백,밴,단종,2000-01-01,2001-01-01,2명,145km/h,798cc,직렬4기통SOHC,FF,1등급,"4380000, 7100000",4380000,7100000,798,"12.0, 21.5",12.0,21.5
2001 현대 아토스,http://file.carisyou.com/newcar/color/919_hyundai_atoz2001_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/116.jpg,현대,국산,463~837만원,13.4~21.5km/ℓ,"가솔린,엘피지",경형,해치백,밴기본형,단종,2001-01-01,2003-12-01,2명,145km/h,798cc,-,FF,1등급,"4630000, 8370000",4630000,8370000,798,"13.4, 21.5",13.4,21.5
2002 현대 아토스,http://file.carisyou.com/newcar/color/920_hyundai_atoz2002_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/117.jpg,현대,국산,463~862만원,13.4~21.5km/ℓ,"가솔린,엘피지",경형,해치백,밴기본형,단종,2002-01-01,2003-12-01,2명,145km/h,798cc,-,FF,1등급,"4630000, 8620000",4630000,8620000,798,"13.4, 21.5",13.4,21.5
1995 현대 아반떼(J2),http://file.carisyou.com/newcar/color/921_hyundai_avante1995_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/118.jpg,현대,국산,780~850만원,-,가솔린,준중형,세단,1.5DOHC스페셜에디션,단종,1995-03-01,1996-01-01,5명,0km/h,"1,495cc",-,FF,0등급,"7800000, 8500000",7800000,8500000,1495,-,0.0,0.0
1996 현대 아반떼(J2),http://file.carisyou.com/newcar/color/922_hyundai_avante1996_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/119.jpg,현대,국산,-만원,-,가솔린,준중형,세단,1.5DOHC스페셜에디션,단종,1996-01-01,1997-01-01,5명,0km/h,"1,495cc",-,FF,0등급,-,9999999999,9999999999,1495,-,0.0,0.0
1997 현대 아반떼(J2),http://file.carisyou.com/newcar/color/923_hyundai_avante1997_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/120.jpg,현대,국산,-만원,-,가솔린,준중형,세단,1.5DOHC스페셜에디션,단종,1997-01-01,1998-01-01,5명,0km/h,"1,495cc",-,FF,0등급,-,9999999999,9999999999,1495,-,0.0,0.0
1998 현대 뉴 아반떼(J2),http://file.carisyou.com/newcar/color/924_hyundai_avante1998_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/121.jpg,현대,국산,-만원,-,가솔린,준중형,세단,올뉴1.5DOHC스페셜,단종,1998-01-01,1999-01-01,5명,0km/h,"1,495cc",-,FF,0등급,-,9999999999,9999999999,1495,-,0.0,0.0
1999 현대 뉴 아반떼(J2),http://file.carisyou.com/newcar/color/925_hyundai_avante1999_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/122.jpg,현대,국산,-만원,-,가솔린,준중형,세단,올뉴1.5DOHC스페셜,단종,1999-01-01,2000-08-01,5명,0km/h,"1,495cc",-,FF,0등급,-,9999999999,9999999999,1495,-,0.0,0.0
2000 현대 뉴 아반떼(J2),http://file.carisyou.com/newcar/color/926_hyundai_avante2000_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/123.jpg,현대,국산,-만원,-,가솔린,준중형,세단,올뉴1.5DOHC스페셜,단종,2000-01-01,2000-08-01,5명,0km/h,"1,495cc",-,FF,0등급,-,9999999999,9999999999,1495,-,0.0,0.0
2000 현대 아반떼 XD,http://file.carisyou.com/newcar/color/927_hyundai_avantexd2000_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/124.jpg,현대,국산,"814~1,195만원",11.7~17.2km/ℓ,가솔린,준중형,세단,1.5GL,단종,2000-04-18,2001-09-01,5명,189km/h,"1,495cc",-,FF,2등급,"8140000, 11950000",8140000,11950000,1495,"11.7, 17.2",11.7,17.2
2001 현대 아반떼 XD,http://file.carisyou.com/newcar/color/928_hyundai_avantexd2001_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/125.jpg,현대,국산,"830~1,714만원",11.7~17.2km/ℓ,가솔린,준중형,세단,1.5GL기본형,단종,2001-01-01,2002-01-01,5명,189km/h,"1,495cc",직렬4기통DOHC,FF,1등급,"8300000, 17140000",8300000,17140000,1495,"11.7, 17.2",11.7,17.2
2003 현대 아반떼 XD,http://file.carisyou.com/newcar/color/929_hyundai_avantexd2003_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/126.jpg,현대,국산,"877~1,930만원",11.9~15.5km/ℓ,가솔린,준중형,세단,4도어1.5DOHCGL기본형,단종,2003-01-01,2003-05-01,5명,204km/h,"1,495cc",직렬4기통DOHC,FF,1등급,"8770000, 19300000",8770000,19300000,1495,"11.9, 15.5",11.9,15.5
2002 현대 클릭,http://file.carisyou.com/newcar/color/942_hyundai_click2002_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/127.jpg,현대,국산,"640~1,052만원",14.0~17.6km/ℓ,가솔린,소형,해치백,1.3SOHCn기본형,단종,2002-05-01,2005-06-01,5명,164km/h,"1,341cc",1.3SOHC,FF,1등급,"6400000, 10520000",6400000,10520000,1341,"14.0, 17.6",14.0,17.6
1999 현대 다이너스티,http://file.carisyou.com/newcar/color/966_hyundai_dynasty1999_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/128.jpg,현대,국산,"2,694~3,435만원",8.3~8.8km/ℓ,가솔린,대형,세단,시그니처,단종,1999-01-01,2000-01-01,5명,195km/h,"2,497cc",V62500DOHC,FF,4등급,"26940000, 34350000",26940000,34350000,2497,"8.3, 8.8",8.3,8.8
2000 현대 다이너스티,http://file.carisyou.com/newcar/color/967_hyundai_dynasty2000_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/129.jpg,현대,국산,"2,694~3,435만원",8.3~8.8km/ℓ,가솔린,대형,세단,시그니처,단종,2000-01-01,2005-03-01,5명,195km/h,"2,497cc",V62.5DOHC,FF,4등급,"26940000, 34350000",26940000,34350000,2497,"8.3, 8.8",8.3,8.8
1996 현대 다이너스티,http://file.carisyou.com/newcar/color/968_hyundai_dynasty1996_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/130.jpg,현대,국산,-만원,-,"가솔린,엘피지",대형,세단,2.5시그니처SV,단종,1996-05-01,1997-10-01,5명,0km/h,"2,497cc",V6DOHC,FF,0등급,-,9999999999,9999999999,2497,-,0.0,0.0
1997 현대 다이너스티,http://file.carisyou.com/newcar/color/969_hyundai_dynasty1997_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/131.jpg,현대,국산,-만원,-,"가솔린,엘피지",대형,세단,2.5시그니처SV,단종,1997-01-01,1998-01-01,5명,0km/h,"2,497cc",-,FF,0등급,-,9999999999,9999999999,2497,-,0.0,0.0
1998 현대 다이너스티,http://file.carisyou.com/newcar/color/970_hyundai_dynasty1998_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/132.jpg,현대,국산,-만원,-,"가솔린,엘피지",대형,세단,2.5시그니처SV,단종,1998-01-01,1999-01-01,5명,0km/h,"2,497cc",-,FF,0등급,-,9999999999,9999999999,2497,-,0.0,0.0
2001 현대 다이너스티,http://file.carisyou.com/newcar/color/971_hyundai_dynasty2001_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/133.jpg,현대,국산,"2,694~4,062만원",8.3~8.8km/ℓ,"가솔린,엘피지",대형,세단,2.5V6DOHC시그니처,단종,2001-01-01,2005-03-01,5명,195km/h,"2,497cc",DOHC,FF,4등급,"26940000, 40620000",26940000,40620000,2497,"8.3, 8.8",8.3,8.8
2001 현대 EF 쏘나타,http://file.carisyou.com/newcar/color/972_hyundai_efsonata2001_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/134.jpg,현대,국산,"1,204~2,026만원",10.6~14.1km/ℓ,가솔린,중형,세단,1.8DOHC,단종,2001-01-01,2001-07-01,5명,196km/h,"1,836cc",4기통DOHC,FF,2등급,"12040000, 20260000",12040000,20260000,1836,"10.6, 14.1",10.6,14.1
1998 현대 EF 쏘나타,http://file.carisyou.com/newcar/color/973_hyundai_efsonata1998_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/135.jpg,현대,국산,-만원,-,"가솔린,엘피지",중형,세단,1.8DLX,단종,1998-03-01,1999-01-01,5명,0km/h,"1,836cc",4기통DOHC,FF,0등급,-,9999999999,9999999999,1836,-,0.0,0.0
1999 현대 EF 쏘나타,http://file.carisyou.com/newcar/color/974_hyundai_efsonata1999_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/136.jpg,현대,국산,-만원,-,"가솔린,엘피지",중형,세단,1.8DLX,단종,1999-01-01,2000-01-01,5명,0km/h,"1,836cc",4기통DOHC,FF,0등급,-,9999999999,9999999999,1836,-,0.0,0.0
2000 현대 EF 쏘나타,http://file.carisyou.com/newcar/color/975_hyundai_efsonata2000_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/137.jpg,현대,국산,"1,189~2,635만원",8.6~11.8km/ℓ,"가솔린,엘피지",중형,세단,2.0DOHCVLS,단종,2000-01-01,2001-07-01,5명,0km/h,"1,997cc",-,FF,3등급,"11890000, 26350000",11890000,26350000,1997,"8.6, 11.8",8.6,11.8
1993 현대 뉴 엘란트라,http://file.carisyou.com/newcar/color/981_hyundai_elantra1995_0.jpg,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/138.jpg,현대,국산,"643~1,145만원",-,가솔린,준중형,세단,1.5GL5단,단종,1993-01-01,1995-01-01,5명,0km/h,"1,468cc",직렬4기통DOHC,FF,0등급,"6430000, 11450000",6430000,11450000,1468,-,0.0,0.0
1999 현대 에쿠스,http://file.carisyou.com/upload/2019/07/23/FILE_201907230321442000.png,https://whatcar.s3.ap-northeast-2.amazonaws.com/photo/139.jpg,현대,국산,"3,610~7,950만원",7.7~8.8km/ℓ,가솔린,대형,세단,GS300밸류,단종,1999-04-01,2000-01-01,5명,216km/h,"2,972cc",V6,FF,4등급,"36100000, 79500000",36100000,79500000,2972,"7.7, 8.8",7.7,8.8
